PubMed ID,allele,order ID,EMMA ID,comment
25822906,Ildr1<tm1(KOMP)Wtsi>,10332,,RM_Apr21+dummy_request
25258341,Nbeal2<tm1a(EUCOMM)Wtsi>,10333,,RM_Apr21+dummy_request
28369476,Pnpla1<tm1a(KOMP)Wtsi>,10334,,RM_Apr21+dummy_request
26838474,Tg(CMV-cre)1Cgn,3436,,RM_Apr22
26838474,Tg(Alb1-cre)7Gsc,3437,,RM_Apr22
26838474,Bclaf1<tm1Lfmp>,3438,,RM_Apr22
26838474,Tg(Nes-cre)1Kln,3438,,RM_Apr22
31444215,Tbx1<tm3Bld>,7173,,from_bulk_email_Jan_2023
32286306,Gfpt1<tm1a(EUCOMM)Wtsi>,5992,,Spotted_by_FS
31403230,Capn5<tm1a(EUCOMM)Hmgu>,4106,,curated_APP_2021-12-10
33494218,Psen2<tm1Bdes>,5568,,curated_APP_2021-11-29
31440507,Cdk13<tm1a(EUCOMM)Hmgu>,6137,,curated_APP_2021-12-10
32867176,Fas<lpr>,6646,,curated_APP_2021-12-03
32286361,A830019P07Rik<tm1a(KOMP)Wtsi>,7102,,curated_APP_2021-12-03
33135724,Rab29<tm1a(EUCOMM)Wtsi>,7192,,curated_APP_2021-11-29
33912157,Bap1<tm1c(EUCOMM)Hmgu>,7306,,curated_APP_2021-11-29
32743737,Tspo<tm1b(EUCOMM)Wtsi>,7412,,curated_APP_2021-12-03
32643876,Tg(tetO-cre)LC1Bjd,8258,,curated_APP_2021-12-03
33996804,Ankrd11<tm1a(EUCOMM)Wtsi>,5762,,from_bulk_email_Jan_2023
33996804,Ankrd11<tm1a(EUCOMM)Wtsi>,8401,,curated_APP_2021-11-29
33656439,Ptprd<tm2a(KOMP)Wtsi>,8501,,curated_APP_2021-11-29
31708446,Slc5a12<em1(IMPC)Wtsi>,8535,,curated_APP_2021-12-10
32665269,Serinc3<tm1a(KOMP)Wtsi>,8635,,curated_APP_2021-12-03
32763970,Gsdme<tm1b(KOMP)Wtsi>,8653,,curated_APP_2021-12-03
32692545,Tmem189<tm1a(KOMP)Wtsi>,8926,,curated_APP_2021-12-03
32209662,Tmem189<tm1a(KOMP)Wtsi>,8926,,curated_APP_2021-12-10
32691511,Scn10a<tm2(cre)Jwo>,10617,,curated_APP_2021-12-03+dummy_request
32617896,Tg(Avil-cre)1Phep,10618,,curated_APP_2021-12-03+dummy_request
32575666,Tg(Prm1-EGFP)85Ltku,10619,,curated_APP_2021-12-03+dummy_request
32612987,Tg(Prm1-EGFP)85Ltku,10619,,curated_APP_2021-12-10+dummy_request
33635944,Metrnl<tm1a(KOMP)Wtsi>,6649,,curated_APP_2021-12-13
34784974,Scn10a<tm2(cre)Jwo>,10617,,curated_APP_2021-12-21+dummy_request
35022500,Arid2<tm1a(EUCOMM)Wtsi>,6480,,MR_Jan_22
21421850,Ccl25<tm1Lex>,1478,,RM_Apr22
21421850,Ccr9<tm1Dgen>,1953,,RM_Apr22
22606234,Adgrl4<tm1Dgen>,2388,,RM_Apr22
24971933,P2ry12<tm1Dgen>,3379,,RM_Apr22
26755608,P2ry12<tm1Dgen>,1451,,RM_Apr22
23392115,Prep<tm1Dgen>,3103,,RM_Apr22
24202171,Nr1d1<tm1Schb>,1913,,RM_Apr22
25331892,Tpcn1<tm1Dgen>,1600,,RM_Apr22
30038709,Trpc4<tm1Dgen>,6786,,RM_Apr22
24462772,Trpc6<tm1Dgen>,3031,,RM_Apr22
21415394,Tg(CMV-CAST)PM194Lbau,1878,,RM_Apr22
21415394,Capn1<tm1Dgen>,2346,,RM_Apr22
27254077,P2rx6<tm1Dgen>,4666,,RM_Apr22
27477280,Acsl3<Gt(OST148301)Lex>,4481,,RM_Apr22
32034305,Acsl3<Gt(OST148301)Lex>,7706,,RM_Apr22
26628376,Elovl6<Gt(OST222498)Lex>,1424,,RM_Apr22
24782539,Galr3<tm1Lex>,3402,,RM_Apr22
27121264,Galr3<tm1Lex>,3402,,RM_Apr22
33915732,Galr3<tm1Lex>,3402,,RM_Apr22
33436730,Galr3<tm1Lex>,3402,,RM_Apr22
24469813,Rras<Gt(OST24882)Lex>,1518,,RM_Apr22
24469813,Mras<Gt(OST108223)Lex>,1581,,RM_Apr22
22211741,Trpm1<tm1Lex>,1598,,RM_Apr22
22211741,Trpm3<tm1Lex>,1599,,RM_Apr22
19439586,Trpm1<tm1Lex>,1648,,RM_Apr22
22896717,Trpm1<tm1Lex>,1648,,RM_Apr22
24790204,Trpm1<tm1Lex>,1648,,RM_Apr22
31959619,Trpm1<tm1Lex>,1648,,RM_Apr22
28262416,Trpm1<tm1Lex>,3050,,RM_Apr22
21555074,Trpm3<tm1Lex>,1959,,RM_Apr22
28826482,Trpm3<tm1Lex>,1959,,RM_Apr22
33484482,Trpm3<tm1Lex>,4326,,RM_Apr22
29625134,Il25<tm1Lex>,5362,,RM_Apr22
30824326,Il25<tm1Lex>,5362,,RM_Apr22
21791288,Kcnb2<tm1Lex>,1844,,RM_Apr22
28282470,Plscr1<tm1Lex>,2090,,RM_Apr22
24516045,Trib2<tm1Lex>,2711,,RM_Apr22
25168244,Trib3<Gt(OST324148)Lex>,1561,,RM_Apr22
25204656,Trib3<Gt(OST324148)Lex>,3185,,RM_Apr22
28890718,Tnfrsf1b<tm1c(EUCOMM)Wtsi>,7709,,RM_Apr22
31959883,Tnfrsf1b<tm1c(EUCOMM)Wtsi>,8084,,RM_Apr22
32027825,Arpc2<tm1a(EUCOMM)Wtsi>,2928,,RM_Apr22
31285284,Gprc5b<tm1a(EUCOMM)Wtsi>,5064,,RM_Apr22
30873567,Btk<tm1a(EUCOMM)Hmgu>,5063,,RM_Apr22
32241947,Slc7a11<tm1a(EUCOMM)Wtsi>,4989,,RM_Apr22
31474565,Slc7a11<tm1a(EUCOMM)Wtsi>,7446,,RM_Apr22
30352124,Nell1<tm1Kuv>,4296,,RM_Apr22
31582804,Nell1<tm1Kuv>,4296,,RM_Apr22
27244564,Gja1<tm1Kwi>,3373,,RM_Apr22
24139799,Gja1<tm5(cre/ERT)Kwi>,4324,,RM_Apr22
26989172,Gja1<tm5(cre/ERT)Kwi>,4324,,RM_Apr22
19369543,Gjb1<tm1Kwi>,869,,RM_Apr22
22461072,Gjb1<tm1Kwi>,869,,RM_Apr22
25524707,Gjb1<tm1Kwi>,869,,RM_Apr22
25524707,Gjc2<tm1(EGFP)Kwi>,1836,,RM_Apr22
19433060,Gjb2<tm1Ugds>,177,,RM_Apr22
22975134,Gjb2<tm1Ugds>,1447,,RM_Apr22
24732355,Gjb2<tm1Ugds>,1447,,RM_Apr22
24732355,Gjb6<tm1Kwi>,1481,,RM_Apr22
25451287,Gjb2<tm1Ugds>,1447,,RM_Apr22
26490746,Gjb2<tm1Ugds>,1447,,RM_Apr22
26490746,Gjb6<tm1Kwi>,1481,,RM_Apr22
26035172,Gjb2<tm1Ugds>,1447,,RM_Apr22
26035172,Gjb6<tm1Kwi>,1481,,RM_Apr22
28823936,Gjb2<tm1Ugds>,1447,,RM_Apr22
28823936,Gjb6<tm1Kwi>,1481,,RM_Apr22
28552523,Gjb2<tm1Ugds>,1447,,RM_Apr22
27959894,Gjb2<tm1Ugds>,5585,,RM_Apr22
23424196,Gjb6<tm1Kwi>,1287,,RM_Apr22
32755449,Gjb6<tm1Kwi>,1481,,RM_Apr22
30464764,Gjb6<tm1Kwi>,5152,,RM_Apr22
32553574,Gjb6<tm1.1Fama>,8226,,RM_Apr22
32611235,Atf1<tm1Gsc>,5575,,RM_Apr22
22190495,Tg(Camk2a-cre)2Gsc,1445,,RM_Apr22
22190495,Creb1<tm3Gsc>,1446,,RM_Apr22
21725307,Tmem67<tm1Dgen>,1520,,RM_Apr22
28844939,Galr3<tm1Lex>,3402,,RM_Apr22
24114537,Trpm1<tm1Lex>,3050,,RM_Apr22
29670085,Trib2<tm1Lex>,2711,,RM_Apr22
30923339,Tnfrsf1b<tm1c(EUCOMM)Wtsi>,7709,,RM_Apr22
22811484,Gja5<tm1Kwi>,1643,,RM_Apr22
23653198,Gjb2<tm1Ugds>,1447,,RM_Apr22
30103794,Gjb6<tm1Kwi>,5152,,RM_Apr22
23699522,Kcnb2<tm1Lex>,1844,,RM_Apr22
28067899,Adamts1<tm1Dgen>,5702,,RM_Apr22
31481966,Il25<tm1Lex>,5362,,RM_Apr22
35190847,Dpp4<tm1Nwa>,4749,,curated_APP_2022-04
35113018,Ncr1<tm1.1(icre)Viv>,8151,,curated_APP_2022-04
34941574,Ddr1<tm1a(EUCOMM)Hmgu>,9279,,curated_APP_2022-04
34523817,Usp21<tm1a(EUCOMM)Wtsi>,5309,,curated_APP_2022-04
34275335,Gpr35<tm1b(EUCOMM)Hmgu>,6908,,curated_APP_2022-04
32803714,Cenpj<tm1a(EUCOMM)Wtsi>,4712,,sent_by_Auke
25753651,Cenpj<tm1a(EUCOMM)Wtsi>,4144,,sent_by_Auke
34984591,Lats1<em1(IMPC)H>,10830,,curated_APP_2022-06+dummy_request
34984591,Stk3<em1(IMPC)H>,10831,,curated_APP_2022-06+dummy_request
34984591,Vgll3<em1(IMPC)H>,10832,,curated_APP_2022-06+dummy_request
34984591,Vgll4<tm1b(EUCOMM)Hmgu>,10833,,curated_APP_2022-06+dummy_request
34795452,Sgf29<tm1a(EUCOMM)Hmgu>,8374,,curated_APP_2022-06
34795452,Depdc5<tm1c(EUCOMM)Hmgu>,8398,,curated_APP_2022-06
33636132,Slc38a2<tm1a(KOMP)Wtsi>,8910,,curated_APP_2022-06
33502933,G6pdx<a-m1Neu>,8168,,curated_APP_2022-06
32776088,Ddr1<tm1Lex>,8649,,curated_APP_2022-06
32280987,Depdc5<tm1c(EUCOMM)Hmgu>,7702,,curated_APP_2022-06
29965797,Nr3c1<tm2Gsc>,4230,,curated_APP_2022-06
29632300,"Gt(ROSA)26Sor<tm1(CAG-Venus/GMNN,Cherry/CDT1)Jkn>",6687,,curated_APP_2022-06
29662492,Rnaseh2b<tm1a(EUCOMM)Wtsi>,3451,,curated_APP_2022-06
29229863,Thra<tm2Jas>,4524,,curated_APP_2022-06
29229863,Thrb<tm1Olc>,4525,,curated_APP_2022-06
25063673,Nsun2<tm1a(EUCOMM)Wtsi>,1823,,curated_APP_2022-06
35764636,Shld1<em1(IMPC)Wtsi>,9481,,curated_APP_2022-08
34919443,Tg(Ccl19-cre)489Biat,7818,,curated_APP_2022-08
34081911,Th<tm1(cre)Te>,10897,,curated_APP_2022-08+dummy_request
33930309,Ddr1<tm1a(EUCOMM)Hmgu>,8167,,curated_APP_2022-08
36016930,Elane<tm1(cre)Roes>,7629,,curated_APP_2022-09
35922516,Aifm2<tm1Marc>,7672,,curated_APP_2022-09
36088459,Bnc2<Gt(pU21)18Imeg>,9463,,curated_APP_2022-09
31526472,Vmp1<tm1.1Arte>,5491,,RM_Sept22
36195583,"Gt(ROSA)26Sor<tm1(CAG-Venus/GMNN,Cherry/CDT1)Jkn>",6687,,curated_APP_2022-10
35920200,Mrnip<tm1a(EUCOMM)Wtsi>,5114,,curated_APP_2022-10
35170427,Mks1<tm1a(EUCOMM)Wtsi>,2576,,MG_SciCrunch_emmanet
33758365,Crtac1<em1(IMPC)H>,11013,,MG_SciCrunch_emmanet+dummy_request
32541668,Bap1<tm1a(EUCOMM)Hmgu>,6014,,MG_SciCrunch_emmanet
32685004,Tff1<tm1a(EUCOMM)Wtsi>,7120,,MG_SciCrunch_emmanet
33363172,Fgf10<tm1c(EUCOMM)Wtsi>,6162,,MG_SciCrunch_emmanet
30965042,Fgf10<tm1c(EUCOMM)Wtsi>,6162,,MG_SciCrunch_emmanet
27633915,Trpm1<tm1Lex>,4161,,MG_SciCrunch_emmanet
26656780,Hlf<tm1Schb>,4000,,MG_SciCrunch_emmanet
24146970,Trpm1<tm1Lex>,1648,,MG_SciCrunch_emmanet
35046889,Mirc53<tm1.1Hmgu>,4388,,RM_Jan23
25111185,B2m<tm1Unc>,815,,Spotted_by_FS
25111185,Tg(HLA-A/H2-D/B2M)1Bpe,815,,Spotted_by_FS
25111185,"Tg(HLA-DRA*0101,HLA-DRB1*0101)1Dma",815,,Spotted_by_FS
25111185,H2-Ab1<tm1Doi>,815,,Spotted_by_FS
34292972,Cstb<tm2Yah>,5639,,from_bulk_email_Jan_2023
34914849,Tg(APOB*Q2153L)#Boren,9678,,from_bulk_email_Jan_2023
34914849,Ldlr<tm1Her>,9678,,from_bulk_email_Jan_2023
36631664,Gdf15<tm1c(KOMP)Wtsi>,7407,,from_bulk_email_Jan_2023
36631664,Cyp2e1<tm1a(KOMP)Wtsi>,7719,,from_bulk_email_Jan_2023
28737513,Bag3<tm1a(EUCOMM)Hmgu>,4323,,from_bulk_email_Jan_2023
32510560,Scaper<tm1a(EUCOMM)Hmgu>,8298,,from_bulk_email_Jan_2023
34655526,Rnaseh2b<tm1a(EUCOMM)Wtsi>,6841,,from_bulk_email_Jan_2023
35315876,Il2ra<tm1a(EUCOMM)Wtsi>,7291,,from_bulk_email_Jan_2023
35315876,Tg(Ccl19-cre)489Biat,7922,,from_bulk_email_Jan_2023
36265442,Kcnh4<tm1a(KOMP)Wtsi>,7399,,from_bulk_email_Jan_2023
36265442,Sh2d5<tm1a(EUCOMM)Wtsi>,7400,,from_bulk_email_Jan_2023
36265442,P4ha1<tm1Jomy>,7403,,from_bulk_email_Jan_2023
36265442,Pxdn<mhdakta048>,7404,,from_bulk_email_Jan_2023
36265442,Kdm4b<tm1a(EUCOMM)Wtsi>,7760,,from_bulk_email_Jan_2023
36265442,Nagk<tm1a(EUCOMM)Hmgu>,7761,,from_bulk_email_Jan_2023
36265442,Kifap3<tm1a(KOMP)Wtsi>,8003,,from_bulk_email_Jan_2023
36383659,Car4<tm1a(EUCOMM)Wtsi>,7267,,from_bulk_email_Jan_2023
32615085,Tpi1<tm1a(EUCOMM)Wtsi>,7925,,from_bulk_email_Jan_2023
36243007,Rora<tm1a(EUCOMM)Wtsi>,4951,,from_bulk_email_Jan_2023
36691905,Mmp12<tm1a(EUCOMM)Hmgu>,7903,,from_bulk_email_Jan_2023
33524375,Dhcr24<tm1a(EUCOMM)Wtsi>,2182,,from_bulk_email_Jan_2023
36674444,Dhcr24<tm1a(EUCOMM)Wtsi>,8818,,from_bulk_email_Jan_2023
36426951,Cybb<tm2a(KOMP)Wtsi>,8202,,from_bulk_email_Jan_2023
32690660,Ifnlr1<tm1a(EUCOMM)Wtsi>,8565,,from_bulk_email_Jan_2023
35173036,Ifnlr1<tm1a(EUCOMM)Wtsi>,8565,,from_bulk_email_Jan_2023
35874813,Arvcf<tm1e(EUCOMM)Wtsi>,8377,,from_bulk_email_Jan_2023
30941146,Foxp3.1<tm1Mal>,9873,,from_bulk_email_Jan_2023
26815999,Tg(Scgb1a1-cre)1Tauc,1778,,from_bulk_email_Jan_2023
26339029,Tg(Scgb1a1-cre)1Tauc,1778,,from_bulk_email_Jan_2023
31184523,Atg16l1<tm1a(EUCOMM)Wtsi>,4780,,from_bulk_email_Jan_2023
31015422,Atg16l1<tm1a(EUCOMM)Wtsi>,4780,,from_bulk_email_Jan_2023
36520901,Atg16l1<tm1a(EUCOMM)Wtsi>,4780,,from_bulk_email_Jan_2023
35575090,Atpif1<tm1a(EUCOMM)Wtsi>,6982,,from_bulk_email_Jan_2023
31880316,Slamf9<tm1a(EUCOMM)Wtsi>,6070,,from_bulk_email_Jan_2023
34092043,Slamf9<tm1b(EUCOMM)Wtsi>,7272,,from_bulk_email_Jan_2023
33822776,Lck<tm3.1Mal>,7106,,from_bulk_email_Jan_2023
31744817,Cdkn2a<tm2Brn>,8253,,from_bulk_email_Jan_2023
36044577,Retreg3<tm2a(EUCOMM)Wtsi>,9232,,from_bulk_email_Jan_2023
36635269,Herc1<em3(IMPC)Wtsi>,8496,,from_bulk_email_Jan_2023
23595884,Nr3c1<tm2Gsc>,2631,,from_bulk_email_Jan_2023
31013474,Nr3c1<tm2Gsc>,2631,,from_bulk_email_Jan_2023
28057868,Nr3c1<tm2Gsc>,2631,,from_bulk_email_Jan_2023
25361084,Nr3c1<tm2Gsc>,2631,,from_bulk_email_Jan_2023
35274615,Cmtm5<tm1a(KOMP)Wtsi>,6302,,from_bulk_email_Jan_2023
34767456,Traf6<tm2a(EUCOMM)Wtsi>,7993,,from_bulk_email_Jan_2023
36271145,Cmtm4<tm1a(EUCOMM)Wtsi>,8532,,from_bulk_email_Jan_2023
20133875,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
28924012,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
32902030,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
32673372,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
30601948,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
34358614,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
33662396,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
21060848,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
23808898,Prnp<tm1Cwe>,976,,from_bulk_email_Jan_2023
34126068,Fcgbp<tm1a(EUCOMM)Wtsi>,7689,,from_bulk_email_Jan_2023
36400250,Gpr101<tm1a(KOMP)Mbp>,8962,,from_bulk_email_Jan_2023
33127675,Acsl3<Gt(OST148301)Lex>,7706,,from_bulk_email_Jan_2023
31678489,Pls3<tm1a(EUCOMM)Wtsi>,7208,,from_bulk_email_Jan_2023
36334837,Pla2g6<tm1a(EUCOMM)Wtsi>,6936,,from_bulk_email_Jan_2023
33766913,Tnfrsf1b<tm1c(EUCOMM)Wtsi>,7709,,from_bulk_email_Jan_2023
35486677,Sdhb<tm1a(EUCOMM)Hmgu>,6358,,from_bulk_email_Jan_2023
33277246,Dnm1l<tm1a(KOMP)Wtsi>,11126,,from_bulk_email_Jan_2023+dummy_request
35236834,Atad3a<tm1a(KOMP)Wtsi>,7459,,from_bulk_email_Jan_2023
34702951,Per2<tm1.1Ual>,7849,,from_bulk_email_Jan_2023
35755440,Per2<tm1.1Ual>,7849,,from_bulk_email_Jan_2023
33533881,Kif13b<tm1a(EUCOMM)Wtsi>,6744,,from_bulk_email_Jan_2023
34670814,Kif13b<tm1a(EUCOMM)Wtsi>,6744,,from_bulk_email_Jan_2023
34423477,Tspo<tm1b(EUCOMM)Wtsi>,8443,,from_bulk_email_Jan_2023
35136064,Iapp<tm1Sgm>,8842,,from_bulk_email_Jan_2023
31534216,Tg(Camk2a-cre)2Gsc,7904,,from_bulk_email_Jan_2023
31534216,Nr1d2<tm1Dgen>,9071,,from_bulk_email_Jan_2023
31162832,Tg(TNF)3647Gkl,9844,,from_bulk_email_Jan_2023
28289800,Tg(TNF)3647Gkl,9844,,from_bulk_email_Jan_2023
36735532,Usp21<tm1a(EUCOMM)Wtsi>,4833,,from_bulk_email_Jan_2023
36690320,Tmem189<tm1a(KOMP)Wtsi>,8926,,from_bulk_email_Jan_2023
36761777,Traf6<tm2a(EUCOMM)Wtsi>,7993,,from_bulk_email_Jan_2023
27380911,Slc20a2<tm1a(EUCOMM)Wtsi>,4001,,provided_by_requestor_Feb2023
29803831,Slc20a2<tm1a(EUCOMM)Wtsi>,4001,,provided_by_requestor_Feb2023
36465661,Slc20a2<tm1a(EUCOMM)Wtsi>,3823,,mentioned_by_requestor_from_req_4001_Feb2023
33889180,Slc20a2<tm1a(EUCOMM)Wtsi>,4273,,mentioned_by_requestor_from_req_4001_Feb2023
31561281,Slc20a2<tm1a(EUCOMM)Wtsi>,5558,,mentioned_by_requestor_from_req_4001_Feb2023
1901381,Ighm<tm1Cgn>,,EM:00001,
10940882,Il1rl1<tm1Brl>,,EM:00002,
12208849,Ltbp4<Gt(U3Cre)1Vmel>,,EM:00003,
1909605,H2-Ab1<tm1Doi>,,EM:00004,
9108159,"Tg(CAG-cat,-lacZ)1Brn",,EM:00005,
10845937,Add2<tm1Feb>,,EM:00006,
7698643,Parp1<tm1Zqw>,,EM:00007,
10932192,Pax6<Mhdaaey11>,,EM:00008,
10886017,Pax6<Mhdaaey11>,,EM:00008,
16303964,Pax6<Mhdaaey11>,,EM:00008,
10932192,Gje1<Mhdaaey12>,,EM:00009,
18385072,Gje1<Mhdaaey12>,,EM:00009,
10886017,Gje1<Mhdaaey12>,,EM:00009,
10932192,Fgf10<Mhdaaey17>,,EM:00010,
19407009,Fgf10<Mhdaaey17>,,EM:00010,
10886017,Fgf10<Mhdaaey17>,,EM:00010,
10932192,Pax6<Mhdaaey18>,,EM:00011,
10886017,Pax6<Mhdaaey18>,,EM:00011,
16303964,Pax6<Mhdaaey18>,,EM:00011,
10932192,Mhdaali026,,EM:00012,
10886017,Mhdaali026,,EM:00012,
10932192,Mhdaali028,,EM:00013,
10886017,Mhdaali028,,EM:00013,
10932192,Mhdaali11,,EM:00014,
10886017,Mhdaali11,,EM:00014,
10932192,Mhdaali13,,EM:00015,
10886017,Mhdaali13,,EM:00015,
10932192,Mhdaali15,,EM:00016,
10886017,Mhdaali15,,EM:00016,
10932192,Mhdaali19,,EM:00017,
10886017,Mhdaali19,,EM:00017,
10932192,Mhdaali20,,EM:00018,
10886017,Mhdaali20,,EM:00018,
10932192,Mhdaali23,,EM:00019,
10886017,Mhdaali23,,EM:00019,
10932192,Mhdaali24,,EM:00020,
10886017,Mhdaali24,,EM:00020,
10932192,Mhdaali25,,EM:00021,
10886017,Mhdaali25,,EM:00021,
12124943,Plekha5<Tg(AMH-cre)1Flor>,,EM:00022,
7525597,Atp1b2<tm1Msch>,,EM:00023,
10069372,Tg(APOA4)8018Feb,,EM:00024,
10069372,Tg(APOA4)8021Feb,,EM:00025,
10069372,Tg(APOA4)8022Feb,,EM:00026,
10940882,Il1rl1<tm1Brl>,,EM:00027,
1418983,Tg(B2m-lacZ)2Cba,,EM:00028,
2112266,B2m<tm1Unc>,,EM:00029,
8097430,H2-Ab1<tm1Doi>,,EM:00030,
8097430,B2m<tm1Unc>,,EM:00030,
4553851,BP1/BiozOrl,,EM:00032,
10932192,Tmc1<Mhdabth>,,EM:00033,
11850623,Tmc1<Mhdabth>,,EM:00033,
10886017,Tmc1<Mhdabth>,,EM:00033,
16648588,Tmc1<Mhdabth>,,EM:00033,
47892,H2<k>,,EM:00034,
326565,Tlr4<lps-del>,,EM:00035,
7511063,Fasl<gld>,,EM:00036,
1777011,Fas<lpr>,,EM:00037,
1372394,Fas<lpr>,,EM:00037,
9498115,Foxn1<nu>,,EM:00038,
1604321,Tcra<tm1Mjo>,,EM:00041,
11118882,Tg(Pax4-lacZ)1Pgr,,EM:00042,
10932192,Mhdacco2,,EM:00043,
10886017,Mhdacco2,,EM:00043,
12196292,1700016L21Rik<Tg(Itgax-DTR/EGFP)57Lan>,,EM:00044,
8223444,Cd247<tm1Mal>,,EM:00046,
7588594,Cd3e<tm1Mal>,,EM:00047,
7534202,Cd40<tm1Kik>,,EM:00048,
10842202,Tg(CEACAM5-Tag)L5496Wzm,,EM:00049,
10982830,Ceacam9<tm1Wzm>,,EM:00050,
1380723,Cftr<tm1Unc>,,EM:00051,
10714686,Ctsg<tm1.1Roes>,,EM:00052,
9639496,Csf3r<tm1Eur>,,EM:00053,
9989983,Csf3r<tm1Eur>,,EM:00053,
10805752,Cx3cr1<tm1Litt>,,EM:00055,
12871640,Cx3cr1<tm1Litt>,,EM:00055,
8635458,Prnp<tm1Cwe>,,EM:00056,
8635458,Tg(Prnp)d11Cwe,,EM:00056,
10932191,Dfp2,,EM:00057,
9062079,Dbf,,EM:00058,
10932192,Gnaq<Mhdadsk1>,,EM:00059,
12533510,Gnaq<Mhdadsk1>,,EM:00059,
10886017,Gnaq<Mhdadsk1>,,EM:00059,
10932192,Rps20<Mhdadsk4>,,EM:00060,
12533510,Rps20<Mhdadsk4>,,EM:00060,
10886017,Rps20<Mhdadsk4>,,EM:00060,
18641651,Rps20<Mhdadsk4>,,EM:00060,
10932192,Mhdadsk6,,EM:00061,
12533510,Mhdadsk6,,EM:00061,
10886017,Mhdadsk6,,EM:00061,
10932192,Gna11<Mhdadsk7>,,EM:00062,
12533510,Gna11<Mhdadsk7>,,EM:00062,
10886017,Gna11<Mhdadsk7>,,EM:00062,
10932192,Nf1<Mhdadsk9>,,EM:00063,
12533510,Nf1<Mhdadsk9>,,EM:00063,
10886017,Nf1<Mhdadsk9>,,EM:00063,
22810304,Nf1<Mhdadsk9>,,EM:00063,
8635458,Prnp<tm1Cwe>,,EM:00064,
8635458,Tg(Prnp)e19hCwe,,EM:00064,
9012509,Emx2<tm1Pgr>,,EM:00065,
10625534,Eng<tm1Hma>,,EM:00066,
10932191,Gsdma3<Fgn>,,EM:00067,
12847088,Fn1<tm2Feb>,,EM:00069,
12847088,Fn1<tm1Feb>,,EM:00070,
9409663,Foxb1<tm1Pgr>,,EM:00071,
12766770,Fras1<tm1Chpk>,,EM:00072,
3377761,G6pdx<a-m1Neu>,,EM:00073,
10714686,Ctsg<tm1.1Roes>,,EM:00074,
10714686,Elane<tm1(cre)Roes>,,EM:00074,
10714686,Elane<tm1(cre)Roes>,,EM:00075,
10932191,Gena100,,EM:00076,
10932191,Gena111,,EM:00077,
10932191,Ctnnb1<Bfc>,,EM:00078,
10932191,Gena127,,EM:00079,
10932191,Gena135,,EM:00080,
10932191,Jag1<Slalom>,,EM:00081,
10932191,Chd7<Mt>,,EM:00082,
10932191,Gena172,,EM:00083,
10932191,Celsr1<Scy>,,EM:00084,
10932191,Emx2<Pdo>,,EM:00085,
10932191,Gena187,,EM:00086,
10932191,Gars<C201R>,,EM:00087,
19470612,Gars<C201R>,,EM:00087,
10932191,Lch,,EM:00089,
10932191,Lch2,,EM:00090,
10932191,Mecom<Jbo>,,EM:00091,
17029558,Mecom<Jbo>,,EM:00091,
10932191,Atp2b2<Tmy>,,EM:00092,
10932191,Gena313,,EM:00093,
10932191,Gena316,,EM:00094,
10932191,Gena318,,EM:00095,
10932191,Gena323,,EM:00096,
10932191,Alpl<Hpp>,,EM:00097,
17539739,Alpl<Hpp>,,EM:00097,
10932191,Gena339,,EM:00098,
10932191,Gena344,,EM:00099,
10932191,Gena350,,EM:00100,
10932191,Gena353,,EM:00101,
10932191,Gena357,,EM:00102,
10932191,Gena360,,EM:00103,
10932191,Pmp22<Tr-3H>,,EM:00104,
10932191,Gena381,,EM:00105,
10932191,Gena396,,EM:00106,
10932191,Gena397,,EM:00107,
10932191,Chd7<Cycn>,,EM:00108,
9160879,Tg(GFAP-SRC)2Aag,,EM:00109,
7555718,Gsc<tm1Pgr>,,EM:00110,
7556916,Tg(Hoxa7-lacZ)17Pgr,,EM:00111,
10654595,Hsp90ab1<Gt(pGT1.8geo)1Pgr>,,EM:00112,
3260350,"Tg(TcraH-Y,TcrbH-Y)71Vbo",,EM:00113,
3260351,"Tg(TcraH-Y,TcrbH-Y)71Vbo",,EM:00113,
3260350,Thy1<a>,,EM:00113,
3260351,Thy1<a>,,EM:00113,
11929848,Lmx1b<Icst>,,EM:00114,
24809698,Lmx1b<Icst>,,EM:00114,
10875258,Igf1r<tm1.2Mhz>,,EM:00115,
12483226,Igf1r<tm1.2Mhz>,,EM:00115,
9626493,Jarid2<Gt(pGT1.8geo)6Pgr>,,EM:00116,
10932192,Mhdakta12,,EM:00117,
10886017,Mhdakta12,,EM:00117,
10932192,Mhdakta18,,EM:00118,
10886017,Mhdakta18,,EM:00118,
10932192,Mhdakta19,,EM:00119,
10886017,Mhdakta19,,EM:00119,
12153535,Tg(Pcp2/Jun)18Dcrl,,EM:00120,
9348347,Tg(Pcp2-Gap43)L1657Fro,,EM:00121,
9338787,Lbp<tm1Jack>,,EM:00122,
8962125,Im5<Bioz:BP1>,,EM:00123,
8962125,Im7<Bioz:BP1>,,EM:00124,
8962125,Im2<Bioz:BP1>,,EM:00125,
